cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,521.1398315429688,593.1852373118747,189.78723149430746,253.738239244166,165
773,624,514.2039184570312,627.2766826954573,101.74513633493387,258.81682416620765,166
773,624,509.297607421875,661.4203252915121,103.49150112564246,266.344199479452,167
773,624,505.145263671875,697.2312244251319,105.16459094817591,277.6850230102686,168
773,624,502.38238525390625,736.5818905333542,106.79221917623165,293.10164702186404,169
773,624,503.67529296875,769.5839053491297,107.8841459500187,306.1543259765784,170
773,624,506.99603271484375,803.459544180946,108.83539573395669,320.879788408487,171
773,624,516.6083374023438,839.7759343363022,109.48923793555012,335.10586161434804,172
773,624,526.1026000976562,874.6969125854785,110.06240612183302,351.86256984571247,173
773,624,539.0352783203125,907.6473981351772,110.38268160538047,367.68918594311333,174
773,624,553.73095703125,937.7592304211543,110.52685557720335,382.784231491981,175
773,624,564.8109130859375,962.0407972253839,110.67093579524307,397.0066454089707,176
773,624,579.3233642578125,979.5408145317755,110.4869239511837,404.8702385089948,177
773,624,599.375244140625,994.1884947424612,110.00309998971952,408.88271849873627,178
773,624,617.3721923828125,1005.3934816934125,109.53555475820599,411.92353948512783,179
773,624,645.015869140625,1019.2793061399684,108.76171969556556,415.4824516322254,180
773,624,676.7039794921875,1020.7418868414856,107.54547672354215,408.26100516726206,181
773,624,700.9625244140625,1015.9059057959871,106.48279144249707,398.4716262001194,182
773,624,726.949462890625,1016.5209796896482,105.51811146684484,395.21307096879167,183
773,624,758.9429931640625,1013.4424116777723,104.25931771010889,389.69602442748254,184
773,624,789.7652587890625,1008.3367133072558,13.018674350523991,384.7022005371011,185
773,624,813.0638427734375,993.1684776779549,11.782292509348261,371.33606936147936,186
773,624,843.90234375,980.524770683151,10.370594896579684,363.5066085505415,187
773,624,877.4951171875,964.1412589283171,8.781678851490684,355.8304449332151,188
773,624,907.039794921875,944.6681649471058,7.2521289735899614,347.55537491634703,189
773,624,927.806396484375,912.0256509273194,5.596557849489621,326.99204269306546,190
773,624,944.55908203125,884.0679113062855,4.193328029663023,311.55711694425975,191
773,624,962.3104248046875,848.5506100685736,2.4933420942202495,293.7029339688316,192
773,624,973.79638671875,817.3287753960004,1.0954647826890758,278.7385949512966,193
773,624,976.6881103515625,785.1306321167009,0.11724236970455594,259.71508794237945,194
773,624,978.468505859375,752.2283901246585,1.3595995383995478,242.19790860791022,195
773,624,980.265869140625,716.5115231713437,2.747602199625509,226.97471760110363,196
773,624,979.7562255859375,680.6215088527833,4.124901204332893,214.36914909405434,197
773,624,976.08837890625,646.8698261621696,5.378921299499499,204.3720103034083,198
773,624,968.9884033203125,613.3620977153182,276.5785213390136,196.2768942108671,199
773,624,958.2392578125,578.0302852170882,277.8127399013834,190.85805540282573,200
773,624,942.3314208984375,548.1541963527229,278.7254482782707,185.54168274106254,201
773,624,926.9869384765625,520.8629397276153,279.5808980589616,185.3354537669848,202
773,624,914.55322265625,497.340658915255,280.37434502114735,189.9471071861629,203
773,624,895.50048828125,477.26104211585243,280.8564256960608,191.1509649205839,204
773,624,875.3314208984375,460.5520203417703,281.161095854871,192.83921218841942,205
773,624,852.499755859375,449.16976409030786,281.1279164197503,192.05682120127582,206
773,624,827.92529296875,439.7462746840319,280.93734386214584,192.26602170044308,207
773,624,801.936767578125,438.6902415191506,280.2316578246644,187.55544008666118,208
773,624,774.4561767578125,446.7782562452213,278.93167117461775,177.22772613288936,209
773,624,747.5367431640625,462.401725565407,187.17243581042655,163.59211395703326,210
773,624,725.8431396484375,477.9395120955961,185.54866117233695,153.48431713073907,211
773,624,705.2379150390625,499.7201250813045,183.5912461508227,141.5527727317975,212
773,624,683.0401611328125,527.9056949147501,181.21241866821876,131.63163783387114,213
773,624,663.6634521484375,562.8289032986161,181.38805604829108,125.28520969271305,214
773,624,647.21875,594.3902586250753,183.65161257478076,129.21942437517833,215
773,624,630.970458984375,631.8546995614377,96.12810642980948,142.24657052565294,216
773,624,624.661376953125,666.3966181010176,97.93950827148147,154.27838576367853,217
773,624,618.6564331054688,695.5261273507249,99.43554095835766,170.1115032427812,218
773,624,616.7942504882812,727.8468071896405,100.80927335592902,187.57503976808903,219
773,624,618.556640625,755.1239614473545,101.7655107870696,202.59872783579544,220
773,624,623.16796875,781.8465008361338,102.53151494096603,217.63537261831445,221
773,624,635.7513427734375,804.9974043461763,102.7878690730068,227.1502900956714,222
773,624,652.5501708984375,824.4978398104001,102.72807624314076,233.89644097170972,223
773,624,669.1636962890625,839.139170842578,102.51770507252995,238.88666936265406,224
773,624,688.56103515625,850.0254245329245,102.07886894858854,241.28288650290304,225
773,624,707.7191162109375,852.8110829702571,101.39985282663505,237.94139084720624,226
773,624,729.9224853515625,853.7100707348825,100.55753040358572,233.71433174991873,227
773,624,757.50341796875,851.8753523146975,99.44389654795837,228.40166428290044,228
773,624,779.255859375,839.672128404713,8.225199013202388,215.7628391246713,229
773,624,799.01025390625,827.2333932949067,7.082244658437212,204.8910575365109,230
773,624,817.0223388671875,815.5483849293772,6.03625841926842,196.54198047335933,231
773,624,832.794921875,800.501319041661,4.955280456079746,186.3548987965799,232
773,624,846.7684326171875,783.5645560155259,3.8678871123136274,175.79143661517884,233
773,624,859.659423828125,762.527018834343,2.661352947358822,163.40009389640213,234
773,624,868.315673828125,741.1724324471384,1.5712256793007569,151.0445517153423,235
773,624,871.5477294921875,714.2486039723149,0.4232054218023839,133.62808652007664,236
773,624,879.9068603515625,692.4424751396814,0.7110452738891678,126.9387615879184,237
773,624,879.304931640625,664.903099775732,1.8165723089772225,113.90259901504199,238
773,624,879.050537109375,645.2255142708984,2.6332409795906027,108.1537742163954,239
773,624,876.5794677734375,625.1100961668008,3.418422971601145,103.5854162405506,240
773,624,869.51220703125,607.4849939866522,273.971924690735,97.91502198163353,241
773,624,862.02587890625,593.8691400213627,274.34817667003443,93.9865726478125,242
773,624,855.59130859375,587.5004348965315,274.4361788945789,90.2969684317828,243
773,624,839.7364501953125,578.6881789382849,274.3400926272937,80.66545055102785,244
773,624,826.7705078125,577.9912443657781,273.954802187095,70.76774057028857,245
773,624,808.6612548828125,584.6338596621201,273.0463967581647,53.117022741476866,246
773,624,793.5728759765625,594.0199640657265,272.0957394137976,36.3599474775109,247
773,624,776.1112060546875,596.8404465752773,271.3512212561146,27.337171494964366,248
773,624,761.739013671875,611.6375138493618,180.14932779181896,16.722466232794144,249
773,624,747.395751953125,633.4413293905428,91.3703087983508,27.289489161701614,250
773,624,734.10986328125,657.3830567916077,92.93189884779038,51.2530117627713,251
773,624,727.504150390625,683.0008786211708,94.28083045745612,74.50487238932097,252
773,624,724.217041015625,708.742535350475,95.46927537853821,97.78074649386616,253
773,624,723.0506591796875,731.6216788530257,96.4255738409923,118.64806111996751,254
773,624,724.67626953125,759.7161216851209,97.4402329178501,144.06265515971498,255
773,624,727.4166259765625,782.2323071732227,98.16749610307986,164.6672615328308,256
773,624,734.8941650390625,803.57323317942,98.64404416699877,183.57178631963174,257
773,624,746.0958251953125,822.6223618888057,98.88082458116644,200.4362174463709,258
773,624,758.431396484375,839.0718354779971,98.9777708914335,215.56469707322236,259
773,624,773.84423828125,849.7546923689399,8.764869980132952,225.75627093144107,260
773,624,788.8485107421875,853.5290134917624,8.343258028458951,230.07551657498647,261
